time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-27 00:00:00+00:00,2,2,74,10
2024-01-28 00:00:00+00:00,3,3,22,6
2024-01-29 00:00:00+00:00,3,3,15,3
2024-01-30 00:00:00+00:00,2,2,37,4
2024-01-31 00:00:00+00:00,4,4,60,8
2024-02-01 00:00:00+00:00,3,3,102,8
2024-02-02 00:00:00+00:00,2,2,83,6
2024-02-03 00:00:00+00:00,4,4,198,10
2024-02-04 00:00:00+00:00,4,3,57,11
2024-02-05 00:00:00+00:00,4,4,78,10
2024-02-06 00:00:00+00:00,3,3,61,6
2024-02-07 00:00:00+00:00,3,3,26,4
2024-02-08 00:00:00+00:00,2,2,107,8
2024-02-09 00:00:00+00:00,1,1,43,5
