time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-28 00:00:00+00:00,3,3,47,9
2022-09-29 00:00:00+00:00,1,1,46,7
2022-09-30 00:00:00+00:00,2,2,22,7
2022-10-01 00:00:00+00:00,4,3,29,6
2022-10-02 00:00:00+00:00,3,3,101,6
2022-10-03 00:00:00+00:00,1,1,33,7
2022-10-04 00:00:00+00:00,1,1,37,6
2022-10-05 00:00:00+00:00,1,1,15,4
2022-10-06 00:00:00+00:00,1,1,44,8
2022-10-07 00:00:00+00:00,2,2,5,3
2022-10-08 00:00:00+00:00,2,2,25,10
2022-10-09 00:00:00+00:00,1,1,23,6
2022-10-10 00:00:00+00:00,1,1,59,9
2022-10-11 00:00:00+00:00,1,1,65,13
