time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-06 00:00:00+00:00,10,6,26,5
2025-12-07 00:00:00+00:00,7,3,29,8
2025-12-08 00:00:00+00:00,4,4,26,5
2025-12-09 00:00:00+00:00,7,5,37,7
2025-12-10 00:00:00+00:00,9,5,42,7
2025-12-11 00:00:00+00:00,2,2,22,8
2025-12-12 00:00:00+00:00,5,5,23,5
2025-12-13 00:00:00+00:00,2,2,7,4
2025-12-14 00:00:00+00:00,11,7,1,1
2025-12-15 00:00:00+00:00,10,6,17,8
2025-12-16 00:00:00+00:00,4,4,58,7
2025-12-17 00:00:00+00:00,7,3,9,4
2025-12-18 00:00:00+00:00,8,4,10,6
2025-12-19 00:00:00+00:00,4,4,5,5
