time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-18 00:00:00+00:00,5,5,35,9
2025-10-19 00:00:00+00:00,3,3,5,4
2025-10-20 00:00:00+00:00,11,6,16,5
2025-10-21 00:00:00+00:00,21,6,57,5
2025-10-22 00:00:00+00:00,7,7,42,6
2025-10-23 00:00:00+00:00,3,3,17,5
2025-10-24 00:00:00+00:00,10,5,8,6
2025-10-25 00:00:00+00:00,11,5,7,5
2025-10-26 00:00:00+00:00,19,9,69,9
2025-10-27 00:00:00+00:00,7,2,76,8
2025-10-28 00:00:00+00:00,16,6,87,7
2025-10-29 00:00:00+00:00,4,4,60,10
2025-10-30 00:00:00+00:00,3,3,38,9
2025-10-31 00:00:00+00:00,3,3,20,3
