time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-30 00:00:00+00:00,32,8,8,4
2026-05-01 00:00:00+00:00,27,8,1,1
2026-05-02 00:00:00+00:00,14,4,23,5
2026-05-03 00:00:00+00:00,15,6,86,7
2026-05-04 00:00:00+00:00,39,14,21,5
2026-05-05 00:00:00+00:00,27,9,2,2
2026-05-06 00:00:00+00:00,30,9,4,4
2026-05-07 00:00:00+00:00,29,8,10,5
2026-05-08 00:00:00+00:00,15,6,29,5
2026-05-09 00:00:00+00:00,9,4,13,4
2026-05-10 00:00:00+00:00,12,3,7,1
2026-05-11 00:00:00+00:00,24,7,3,2
2026-05-12 00:00:00+00:00,15,4,23,3
2026-05-13 00:00:00+00:00,20,5,11,1
