time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-11 00:00:00+00:00,6,6,57,7
2025-10-12 00:00:00+00:00,5,5,42,5
2025-10-13 00:00:00+00:00,3,3,46,8
2025-10-14 00:00:00+00:00,11,6,48,13
2025-10-15 00:00:00+00:00,10,5,28,7
2025-10-16 00:00:00+00:00,5,5,46,5
2025-10-17 00:00:00+00:00,10,5,10,10
2025-10-18 00:00:00+00:00,5,5,35,9
2025-10-19 00:00:00+00:00,3,3,5,4
2025-10-20 00:00:00+00:00,11,6,16,5
2025-10-21 00:00:00+00:00,21,6,57,5
2025-10-22 00:00:00+00:00,7,7,42,6
2025-10-23 00:00:00+00:00,3,3,17,5
2025-10-24 00:00:00+00:00,9,4,8,6
