time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-22 00:00:00+00:00,4,3,66,10
2023-08-23 00:00:00+00:00,4,3,163,15
2023-08-24 00:00:00+00:00,3,2,314,5
2023-08-25 00:00:00+00:00,3,2,95,9
2023-08-26 00:00:00+00:00,3,2,57,8
2023-08-27 00:00:00+00:00,3,2,133,10
2023-08-28 00:00:00+00:00,4,3,3,2
2023-08-29 00:00:00+00:00,4,3,105,7
2023-08-30 00:00:00+00:00,3,2,24,3
2023-08-31 00:00:00+00:00,3,2,27,7
2023-09-01 00:00:00+00:00,6,4,83,10
2023-09-02 00:00:00+00:00,3,2,71,8
2023-09-03 00:00:00+00:00,3,2,167,13
2023-09-04 00:00:00+00:00,1,1,104,11
