time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-02 00:00:00+00:00,,,33,7
2024-10-03 00:00:00+00:00,2.0,1.0,8,1
2024-10-04 00:00:00+00:00,,,5,1
2024-10-05 00:00:00+00:00,2.0,1.0,4,2
2024-10-06 00:00:00+00:00,1.0,1.0,2,2
2024-10-07 00:00:00+00:00,5.0,3.0,7,3
2024-10-08 00:00:00+00:00,,,13,2
2024-10-09 00:00:00+00:00,1.0,1.0,43,4
2024-10-10 00:00:00+00:00,,,11,3
2024-10-11 00:00:00+00:00,,,17,5
2024-10-12 00:00:00+00:00,,,7,3
2024-10-13 00:00:00+00:00,,,38,4
2024-10-14 00:00:00+00:00,1.0,1.0,49,5
2024-10-15 00:00:00+00:00,,,20,3
