time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-09 00:00:00+00:00,17,8,31,7
2026-04-10 00:00:00+00:00,5,5,29,8
2026-04-11 00:00:00+00:00,13,6,22,6
2026-04-12 00:00:00+00:00,25,9,39,6
2026-04-13 00:00:00+00:00,5,5,55,7
2026-04-14 00:00:00+00:00,30,8,15,5
2026-04-15 00:00:00+00:00,14,5,66,7
2026-04-16 00:00:00+00:00,7,7,12,5
2026-04-17 00:00:00+00:00,15,6,18,5
2026-04-18 00:00:00+00:00,4,4,33,6
2026-04-19 00:00:00+00:00,26,11,17,6
2026-04-20 00:00:00+00:00,58,22,10,4
2026-04-21 00:00:00+00:00,63,25,7,3
2026-04-22 00:00:00+00:00,63,25,10,3
