time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-25 00:00:00+00:00,3,2,53,11
2023-06-26 00:00:00+00:00,8,6,67,12
2023-06-27 00:00:00+00:00,1,1,33,9
2023-06-28 00:00:00+00:00,3,2,87,9
2023-06-29 00:00:00+00:00,3,2,104,13
2023-06-30 00:00:00+00:00,4,3,41,11
2023-07-01 00:00:00+00:00,3,2,95,13
2023-07-02 00:00:00+00:00,3,2,128,12
2023-07-03 00:00:00+00:00,7,6,104,16
2023-07-04 00:00:00+00:00,5,4,129,12
2023-07-05 00:00:00+00:00,3,2,65,10
2023-07-06 00:00:00+00:00,3,2,59,8
2023-07-07 00:00:00+00:00,3,2,150,9
2023-07-08 00:00:00+00:00,3,3,149,12
